OBJECTID, FIRE_SIZE, LATITUDE, LONGITUDE
190380, 7900.0, 46.0701, -120.2687
193612, 7162.0, 45.6089, -107.8034
193730, 10095.0, 45.5, -107.3673
195343, 60300.0, 45.45, -106.8839
196558, 7271.0, 37.1167, -107.9642
198178, 8260.0, 33.1723, -105.7283
205004, 6512.0, 33.2509, -112.2193
209507, 10250.0, 35.9869, -113.8727
209584, 6687.0, 35.785, -113.7858
209889, 8740.0, 41.8774, -116.3148
210360, 48087.0, 62.6497, -141.1855
210379, 25600.0, 66.1828, -152.386
210432, 35090.0, 67.3997, -144.636
210502, 23501.0, 61.3159, -159.4857
210503, 11250.0, 62.816, -157.8024
210517, 36250.0, 65.7995, -149.7192
210547, 47494.0, 66.1164, -142.8692
210566, 21210.0, 65.2663, -143.6357
210612, 26200.0, 65.5662, -151.8859
210636, 16740.0, 69.7828, -158.3699
210647, 28010.0, 61.766, -155.9357
210650, 10723.0, 66.583, -146.2026
210652, 215360.0, 65.8997, -143.6358
210657, 20942.0, 67.4497, -144.0694
210658, 7870.0, 64.7328, -152.3191
210662, 7200.0, 64.7662, -151.2691
210687, 11550.0, 61.4326, -159.919
210705, 82370.0, 69.8495, -159.2199
210768, 6520.0, 64.7328, -152.5691
210776, 8240.2, 66.0828, -151.536
210778, 12000.0, 66.2161, -157.6193
210780, 6219.0, 67.1329, -150.5527
210791, 14000.0, 65.8328, -155.6526
210799, 16300.0, 65.6162, -151.3692
210832, 43329.7, 62.7827, -155.419
210856, 22420.0, 63.8329, -145.2856
210866, 8045.0, 62.5663, -142.3355
210873, 13800.0, 66.5996, -146.7693
210925, 30600.0, 66.5497, -142.0526
210938, 9050.0, 63.1997, -141.5355
211028, 6060.0, 66.3661, -154.7526
211033, 8500.0, 65.3329, -147.8025
211045, 14200.0, 63.9543, -146.5323
211065, 66560.0, 63.9399, -146.369
211067, 37336.0, 61.6161, -149.8522
211069, 12760.0, 65.5663, -144.9025
211078, 17510.0, 60.0994, -151.2022
211080, 6710.0, 63.2497, -142.4189
211090, 10331.0, 65.5996, -147.5525
211094, 39116.0, 65.5422, -144.0344
211095, 48600.0, 66.3361, -143.6359
211102, 25433.0, 64.2661, -151.3524
211113, 59063.0, 64.8661, -151.9197
211119, 34665.0, 65.7499, -143.9858
211132, 33490.0, 66.5663, -146.486
211133, 41410.0, 66.7663, -147.9527
211137, 9680.0, 65.7299, -146.7033
211138, 22665.9, 66.538, -143.5293
211155, 9300.0, 64.3261, -155.0382
211177, 39660.0, 65.9496, -146.6859
211211, 14100.0, 57.0159, -154.2523
211232, 20700.0, 63.621, -156.946
211243, 365871.0, 63.566, -157.2024
211250, 36400.0, 66.4328, -155.086
211263, 308120.0, 63.6327, -158.4191
211276, 24185.0, 67.0829, -151.186
211297, 606945.0, 61.9827, -157.0857
211300, 8640.0, 62.3409, -161.0024
211302, 101820.0, 62.2993, -157.2024
211304, 15500.0, 62.4326, -157.1691
211330, 44050.0, 66.1525, -143.3442
211332, 35490.0, 63.8993, -158.3024
211337, 6860.0, 66.6789, -155.2027
211341, 6430.0, 60.1826, -160.1523
211378, 47300.0, 61.7659, -159.5857
211392, 37900.0, 62.316, -158.6858
211436, 53720.0, 63.9885, -146.069
211456, 21800.0, 63.3328, -153.619
211514, 18720.0, 63.8163, -145.669
211517, 6891.0, 63.583, -142.4689
211520, 18521.0, 64.9663, -143.569
211521, 35874.0, 63.583, -142.6522
211522, 46956.0, 65.283, -141.9357
211524, 92010.0, 64.3663, -142.069
211528, 48759.0, 65.1647, -141.2138
211529, 38174.0, 65.615, -141.7269
211541, 13214.0, 65.7515, -147.1031
211542, 20100.0, 65.2996, -144.7858
211545, 9421.0, 66.6831, -141.4121
211546, 7736.0, 65.9664, -141.9192
211548, 232828.0, 66.7925, -142.2407
211556, 88345.0, 67.816, -162.4362
211567, 59239.0, 65.5928, -153.517
211568, 28634.0, 65.2994, -154.6859
211584, 21643.0, 65.4495, -150.4525
211587, 17986.0, 65.5496, -147.9858
211594, 6183.0, 66.5328, -156.1693
211769, 7406.6, 36.5166, -113.9508
211994, 8682.0, 36.5833, -113.9008
212373, 16816.0, 36.5928, -113.7352
212713, 21276.0, 35.5667, -114.4675
212793, 9380.0, 34.75, -113.7674
212809, 6445.0, 36.0167, -113.9841
213142, 6185.0, 32.7001, -109.2006
213529, 15980.0, 34.06067, -113.4233
213623, 8000.0, 37.8166, -120.3344
213644, 7530.0, 35.0833, -118.7509
213678, 7100.0, 35.2666, -119.5843
213707, 16000.0, 35.7333, -120.151
213892, 48851.0, 35.4333, -120.7343
213937, 7495.0, 35.6166, -119.7676
214002, 8845.0, 35.2833, -119.5176
214037, 19839.0, 36.0333, -120.101
214038, 18340.0, 36.6166, -120.6677
214067, 16820.0, 36.9166, -120.7344
214133, 22080.0, 37.8999, -120.1344
214187, 47000.0, 35.3944, -119.6232
214201, 7485.0, 35.2166, -119.4843
214226, 24800.0, 34.4667, -118.8509
214237, 10416.0, 35.4, -118.9009
214399, 7000.0, 35.273, -118.8265
214790, 12613.0, 38.1666, -120.0177
215981, 8360.0, 35.2, -117.1675
216026, 24387.0, 33.6834, -117.0175
216105, 9497.0, 34.5333, -115.2008
216263, 9410.0, 32.6167, -116.7842
216622, 7150.0, 34.9777, -118.4526
216658, 12395.0, 33.8692, -116.9011
218184, 6600.0, 38.9182, -122.3094
218520, 10000.0, 40.29656, -119.87437
218671, 10857.0, 39.73488, -121.7361
218689, 7700.0, 40.55989, -120.6444
218831, 40000.0, 38.9616, -122.3461
219827, 12410.0, 40.5166, -108.284
219924, 9600.0, 40.3333, -108.3006
220757, 13775.0, 40.3166, -108.3645
223239, 9507.0, 44.29857, -116.78051
223274, 20000.0, 43.4499, -115.8843
223277, 12677.0, 42.2999, -115.4342
223421, 8045.0, 42.52236, -115.20268
223446, 6237.0, 43.40793, -116.38835
223476, 30237.0, 42.7399, -115.0842
223479, 11622.0, 43.38306, -116.42594
223487, 64193.0, 42.5282, -115.4642
223488, 13456.0, 42.3532, -115.3876
223493, 15234.0, 42.4549, -115.0159
223547, 6698.0, 42.1766, -115.0659
223578, 9164.0, 43.2121, -116.4251
223583, 24608.0, 42.6513, -115.1853
223586, 22374.0, 42.8332, -115.6354
223629, 18165.0, 43.35783, -116.32459
223650, 9748.0, 43.8349, -116.8357
223666, 25315.0, 42.2982, -115.3592
223676, 23024.0, 43.0616, -115.9459
223814, 9207.0, 43.75819, -116.28602
223961, 6455.0, 42.46043, -115.32137
223998, 6908.0, 42.13564, -115.35396
224001, 7502.0, 42.26626, -116.30516
224008, 35041.0, 42.91542, -115.35087
224088, 8199.5, 43.21091, -116.14802
224091, 13091.4, 43.1861, -116.04665
224216, 12265.0, 42.1999, -112.7841
224219, 7000.0, 42.1333, -112.8675
224251, 21470.0, 42.8166, -113.4342
224271, 13940.0, 42.7369, -113.4014
224274, 31395.0, 42.0427, -112.4369
224384, 39562.0, 43.0666, -112.1175
224408, 7080.0, 43.0499, -113.1842
224478, 21433.0, 43.603, -113.15
224662, 12107.0, 43.4707, -112.6897
224700, 206202.6, 43.2171, -113.2342
224818, 22989.3, 43.411, -112.6508
224858, 12606.5, 42.7132, -112.6842
224862, 9918.0, 43.1149, -112.3091
224864, 8594.5, 42.0991, -112.5441
224891, 49364.0, 43.3366, -112.8292
224902, 132208.0, 43.0774, -113.36
224951, 23006.5, 43.088, -113.0242
225099, 149250.0, 43.0666, -113.9009
225101, 25039.0, 43.4499, -114.4175
225105, 9819.0, 43.1332, -113.5842
225106, 19225.0, 43.2332, -113.5675
225185, 20500.0, 42.808, -113.4972
225268, 178459.0, 43.0716, -114.0923
225284, 19818.0, 43.1832, -114.9176
225295, 12986.0, 42.033, -113.8178
225324, 11320.0, 42.2666, -113.5842
225341, 10201.0, 42.6499, -113.1508
225361, 16261.0, 43.4166, -114.4509
225527, 7186.8, 42.86641, -113.48486
225550, 16266.3, 43.23912, -114.31121
226171, 30700.0, 46.0144, -106.2845
226326, 20921.0, 46.4764, -105.185
226371, 33000.0, 46.6328, -107.8079
226397, 6480.0, 45.7517, -105.4355
226558, 35932.0, 40.4332, -116.8176
226665, 139754.6, 39.9083, -117.3437
226668, 16812.7, 40.5499, -116.7009
226671, 9283.0, 40.0833, -117.1343
226672, 95792.8, 39.8113, -116.6365
226871, 12585.0, 39.8332, -120.051
226901, 6469.0, 38.7499, -119.5677
227204, 11631.0, 40.2166, -119.6844
227272, 10600.0, 39.5696, -119.7785
227278, 15360.0, 39.20265, -118.14308
227294, 7000.0, 39.6332, -119.501
227300, 47626.0, 39.6333, -117.5009
227303, 8000.0, 39.7491, -117.7412
227329, 47133.0, 40.008, -119.8749
227335, 7015.0, 39.7602, -119.8752
227395, 13202.0, 40.6499, -115.9842
227459, 11188.0, 41.1499, -115.9342
227463, 8941.0, 41.4166, -116.6009
227469, 16000.0, 41.8999, -114.2675
227473, 9654.0, 40.6666, -116.0509
227542, 22890.0, 40.3833, -116.3676
227590, 23750.0, 40.9166, -116.9009
227690, 30450.0, 41.6316, -114.3417
227708, 6109.0, 40.7333, -116.0009
227709, 12290.0, 40.8332, -116.0509
227723, 10026.0, 41.3166, -116.8843
227726, 27972.2, 40.6666, -116.3676
227737, 29135.0, 40.5274, -116.2579
227887, 7521.0, 40.8832, -116.6176
227898, 10570.0, 41.2916, -114.6992
227936, 73077.0, 41.1427, -116.9243
227952, 21729.0, 40.6441, -116.0137
227954, 21623.0, 41.8488, -114.1125
227968, 28593.0, 40.8699, -116.927
227972, 54677.0, 40.4035, -116.319
227980, 14315.0, 40.1977, -116.489
227981, 11000.0, 40.0488, -116.4506
227984, 199288.0, 40.1616, -116.0009
227991, 48479.0, 40.6332, -116.3406
228009, 10816.0, 40.8427, -116.2937
228011, 15735.0, 40.4938, -115.7759
228064, 11271.0, 41.5833, -114.2342
228298, 17400.0, 38.3333, -114.7508
228310, 6607.0, 37.1666, -114.9008
228492, 13800.0, 37.3333, -114.2008
228655, 8400.0, 38.2666, -114.3008
228903, 10000.0, 37.2558, -114.2622
228936, 22591.0, 37.175, -114.9258
229252, 21686.0, 37.15, -114.5508
229375, 43000.0, 37.25, -114.8008
229934, 24175.0, 41.2999, -117.746
229945, 6125.0, 41.0966, -117.401
229980, 8600.0, 40.4282, -117.5209
230022, 7059.0, 40.7202, -117.8996
230109, 14440.0, 41.7363, -117.7404
230129, 18800.0, 41.3413, -117.1215
230148, 13469.0, 41.911, -118.3013
230150, 26598.0, 41.2999, -117.2676
230156, 67643.0, 41.1332, -117.4843
230157, 16600.0, 41.4891, -117.0637
230163, 21367.0, 41.0438, -117.9443
230164, 33665.0, 41.1166, -117.7843
230181, 10486.0, 40.5896, -117.7093
230222, 8750.0, 41.7363, -117.8757
230302, 13708.0, 40.8063, -118.0899
230366, 24340.0, 40.4846, -117.6385
230381, 22063.0, 40.908, -117.8124
230385, 12450.0, 40.5896, -117.5382
230386, 10619.0, 40.8507, -117.9946
230387, 72179.0, 41.5374, -118.5949
230389, 28918.0, 40.7057, -118.0515
230396, 80448.3, 41.0682, -118.1676
230398, 231389.0, 40.5857, -118.499
230399, 23522.4, 41.7524, -118.5524
230403, 33581.0, 41.4968, -117.0246
230404, 13325.0, 40.3166, -118.1676
230405, 7224.3, 40.7816, -118.1674
230406, 31624.7, 41.0971, -117.3243
230435, 6028.1, 40.7493, -118.0515
230440, 8834.0, 41.6499, -118.6335
230596, 15356.0, 36.9964, -107.0467
230838, 12000.0, 32.4001, -105.8005
230867, 8900.0, 32.1334, -105.8172
230868, 14103.0, 32.1501, -105.7839
230875, 27181.0, 31.5334, -108.6506
230879, 11856.0, 32.5501, -107.1672
230894, 9000.0, 33.5501, -106.7339
230919, 10000.0, 33.8834, -106.0672
230937, 13804.0, 32.2834, -107.1672
230939, 9000.0, 32.0668, -105.9172
230958, 11500.0, 33.5334, -106.8339
231038, 23680.0, 31.334, -108.8673
231196, 19610.0, 32.2168, -103.4505
231621, 7139.0, 42.5832, -118.5344
231817, 10986.7, 43.1702, -118.7841
231818, 7799.4, 43.2202, -119.4397
232907, 10135.0, 42.4998, -123.1845
233354, 9980.0, 45.0832, -121.0345
233474, 9006.0, 45.3832, -120.5178
233476, 10400.0, 45.4165, -120.8678
233496, 7000.0, 45.6498, -120.5178
233501, 10050.0, 43.3999, -120.5011
233518, 7000.0, 45.6499, -119.9845
233520, 13800.0, 45.1665, -120.3345
233679, 17739.0, 43.9498, -121.1511
233819, 15000.0, 44.9137, -120.54
234271, 44140.0, 43.3665, -118.101
234290, 10317.0, 44.2674, -118.1688
234299, 14000.0, 42.6385, -117.5365
234304, 15210.0, 42.5665, -117.5676
234375, 57160.0, 43.0665, -117.6343
234389, 6218.0, 43.3188, -117.7149
234391, 31295.0, 43.8499, -117.2677
234396, 8616.0, 43.6754, -117.1221
234409, 8967.0, 42.9499, -117.6177
234420, 13087.0, 43.298379, -118.232451
234511, 6416.0, 44.1638, -117.1602
234817, 10700.0, 38.3666, -112.8675
234885, 9062.5, 38.3614, -112.9116
234901, 12641.2, 37.0478, -113.7627
235023, 10476.0, 38.3319, -112.9861
235039, 14854.0, 38.4344, -112.7255
235153, 6363.0, 37.2011, -113.8516
235157, 6375.0, 37.0066, -113.8441
236241, 8600.0, 38.6166, -112.8508
236325, 9047.0, 39.7166, -111.9174
236366, 11453.0, 38.7833, -112.6508
236391, 37923.4, 39.7058, -112.2808
236414, 41862.7, 38.6241, -112.6269
236432, 11482.3, 39.7333, -112.4008
236455, 28442.0, 39.5011, -112.2244
236458, 89148.9, 39.628, -112.1191
236459, 9995.0, 39.7936, -112.3183
236460, 18750.0, 39.5211, -111.9927
236573, 7629.2, 38.7839, -112.6136
236648, 58707.4, 39.66675, -112.28472
236783, 6500.0, 40.3249, -112.8491
236793, 7750.0, 40.0499, -112.8508
236796, 6500.0, 40.1499, -112.7008
236797, 8000.0, 40.1999, -112.7175
236801, 13235.0, 40.2999, -112.7841
236844, 12837.0, 39.9666, -112.4841
236892, 30720.0, 40.9849, -112.973
236902, 35000.0, 40.6638, -112.9761
236903, 11610.0, 40.2666, -112.8491
236942, 7620.0, 40.2166, -111.9341
236946, 9283.0, 39.90848, -112.61989
236949, 25000.0, 40.9022, -112.9539
236965, 28540.0, 40.1333, -112.6675
236998, 18540.0, 40.1166, -112.7675
237121, 6550.0, 40.2199, -112.2488
237136, 20700.0, 40.4686, -112.8291
237148, 13926.0, 40.1816, -112.2588
237526, 17627.8, 46.4165, -120.1178
237595, 8480.0, 46.3665, -118.8678
237607, 8450.0, 47.2999, -119.9512
237609, 57520.0, 46.5999, -119.9178
237614, 20080.0, 47.4999, -118.7678
237629, 6500.0, 46.3665, -117.301
237640, 8300.0, 46.7999, -119.6345
237641, 10880.0, 46.4665, -120.1678
237646, 18500.0, 45.9665, -120.4345
237648, 18120.0, 47.2665, -118.3011
237707, 13400.0, 44.7666, -106.5339
237769, 14700.0, 42.8833, -106.1339
237792, 53930.0, 42.9, -105.6672
237796, 9290.0, 42.9166, -106.1672
237870, 20000.0, 43.8803, -105.6367
238431, 38858.0, 43.55, -107.5673
238435, 48843.6, 43.65, -107.734
238468, 11249.0, 63.6828, -151.0856
239143, 6476.0, 32.16982, -110.6784
239737, 8055.0, 48.74367, -114.06689
239795, 8758.0, 48.81099, -113.90627
239802, 10812.0, 48.64516, -114.128
240311, 6510.0, 31.89611, -104.82667
240317, 6250.0, 31.98053, -104.88544
240455, 13000.0, 35.5367, -101.7744
240497, 20000.0, 35.6075, -101.66
241041, 8482.0, 44.21659, -111.08411
243118, 14000.0, 34.00251, -116.29584
243645, 12354.0, 38.0831, -122.875
243732, 38152.0, 34.1667, -118.8676
243746, 13190.0, 34.1333, -118.6843
244275, 11705.4, 37.9308, -119.6149
246814, 121149.0, 62.1167, -159.15
246816, 19690.0, 61.6528, -155.3783
246817, 33262.0, 62.2794, -154.7431
246957, 7000.0, 34.7189, -97.3819
247003, 19200.0, 34.4486, -97.4972
247051, 8000.0, 34.4722, -97.9594
247052, 7880.3, 34.3006, -97.6794
247572, 8000.0, 34.0608, -97.3392
248783, 7680.0, 35.2269, -95.975
248813, 9429.0, 35.3522, -96.3703
248820, 9080.0, 35.6008, -96.108
248844, 8080.0, 35.6625, -95.603
248846, 16423.0, 35.5758, -96.5644
248850, 14000.0, 35.5494, -96.1608
249331, 7320.0, 36.3765, -96.2922
249403, 8000.0, 36.9162, -96.1211
249962, 6325.0, 36.635, -96.6353
250162, 10216.0, 36.3544, -96.3108
250619, 17299.0, 35.2161, -96.1858
250651, 6400.0, 34.3914, -95.7969
250653, 10000.0, 33.8662, -96.3733
250656, 6750.0, 34.6894, -95.5525
251281, 6122.0, 35.0725, -96.5953
255859, 12000.0, 45.92, -100.5393
256234, 10420.7, 46.1219, -101.1662
256258, 15732.2, 46.0522, -101.2601
257086, 10691.0, 45.6344, -101.231
257087, 9499.0, 46.0961, -100.8007
257097, 8060.0, 45.6889, -100.966
260656, 9431.4, 44.7042, -101.4879
260854, 14223.8, 45.1422, -100.6499
262545, 8599.1, 43.1783, -102.5699
262565, 10226.0, 43.2978, -102.2454
263299, 6655.6, 43.4055, -102.2935
263328, 7505.0, 43.2797, -102.8018
265269, 7500.0, 43.4981, -102.1506
265679, 22454.0, 43.0419, -102.6542
270869, 13820.0, 48.1061, -95.5347
270940, 7455.0, 47.9577, -95.3872
271395, 8480.0, 47.8713, -95.42
271835, 38753.0, 48.1225, -95.5294
271843, 19782.0, 47.9727, -95.2789
277235, 8000.0, 47.3149, -114.5698
277239, 12000.0, 47.3883, -114.6307
277680, 8500.0, 47.3472, -114.641
277832, 36388.0, 47.1894, -113.7315
278703, 13539.0, 45.0215, -121.4531
278934, 11710.0, 44.6881, -121.6844
279218, 9286.0, 48.0107, -118.8934
279340, 36775.0, 48.2749, -119.5734
279344, 32960.0, 48.3457, -119.4387
279509, 10500.0, 47.8524, -118.4294
279760, 11330.0, 48.2417, -119.3908
280034, 10500.0, 48.2189, -119.3811
280036, 26805.0, 48.02, -118.7811
280171, 22155.0, 48.1386, -119.1719
280835, 10323.0, 46.30769, -120.3144
280865, 46802.0, 46.0812, -120.3853
280942, 10367.0, 46.3165, -120.6262
283664, 10353.0, 32.7792, -116.8342
284456, 6300.0, 48.7833, -113.3009
284576, 8000.0, 48.6355, -112.6495
287217, 6836.0, 48.2303, -105.3878
288472, 25490.0, 45.6314, -107.0153
288480, 9180.0, 45.6247, -106.4711
289578, 137069.0, 43.3025, -108.5921
289646, 15000.0, 42.95, -109.1326
294013, 16422.0, 33.2837, -105.5147
294379, 7165.0, 35.9884, -105.9839
296639, 8690.0, 34.0517, -110.3515
297292, 259158.9, 34.1084, -110.4859
297293, 209704.1, 34.1362, -110.7029
297544, 24109.0, 33.8498, -110.0645
299973, 6660.0, 33.3481, -112.2802
300635, 9200.0, 32.0261, -111.5772
303871, 20029.0, 33.54208, -110.2833
305009, 43830.0, 40.4969, -110.3419
305133, 12864.0, 66.1287, -149.4759
305137, 97271.0, 63.9503, -153.0351
305156, 19247.0, 65.2453, -153.0014
305158, 164387.0, 64.7231, -151.1924
305165, 141497.0, 64.9283, -153.4117
305174, 17956.0, 63.7172, -152.1232
305177, 11566.0, 63.9009, -150.809
305178, 39072.0, 64.0828, -150.9024
305180, 61291.0, 64.1993, -158.0525
305182, 8541.0, 65.1494, -156.8025
305185, 9330.0, 63.9526, -150.5023
305187, 93317.0, 64.565, -152.9649
305210, 12891.0, 62.9659, -162.8524
305246, 84730.0, 64.3329, -148.9524
305247, 112112.0, 64.6618, -148.2055
305290, 64834.0, 63.9496, -146.3857
305297, 189688.0, 62.6994, -155.6523
305298, 74511.0, 63.8844, -157.1508
305299, 115328.0, 65.4376, -148.8181
305303, 59939.0, 63.6994, -156.3357
305315, 30372.0, 63.7961, -154.2457
305317, 128983.1, 64.1353, -152.5418
305323, 17933.0, 67.3427, -144.356
305324, 25734.0, 64.2431, -151.4979
305328, 257549.0, 64.6403, -150.4502
305329, 39862.0, 64.4828, -153.0358
305340, 19322.0, 61.2992, -163.669
305342, 11401.0, 62.366, -156.5857
305348, 6761.0, 63.4827, -154.7023
305353, 31322.0, 63.1827, -154.3023
305354, 226833.0, 62.3993, -158.8857
305356, 23033.0, 65.1077, -156.1425
305359, 6763.0, 62.0493, -156.519
305360, 69523.0, 62.6661, -154.2689
305361, 7866.0, 62.466, -156.519
305362, 50811.0, 63.9135, -158.6597
305368, 152962.0, 62.8443, -158.351
305388, 40031.0, 65.6555, -159.1618
305396, 23909.0, 66.7562, -151.2493
305406, 74931.0, 64.2636, -155.5713
305411, 25186.0, 67.3674, -146.1652
305412, 6248.0, 67.7036, -146.1516
305414, 8577.0, 67.7649, -147.7183
305416, 7870.0, 63.91, -152.8762
305424, 15176.0, 63.5161, -153.9357
305463, 49786.0, 64.2663, -145.1857
305466, 117929.7, 65.6671, -148.992
305478, 39186.1, 64.7942, -152.6922
305502, 52916.7, 67.133, -145.9194
305512, 6941.0, 67.4777, -146.2705
305559, 214868.7, 65.2782, -145.0594
305584, 419884.0, 65.7467, -152.2315
305586, 537627.0, 65.2663, -146.8858
305607, 30294.0, 65.9997, -144.3692
305614, 243254.0, 65.983, -145.0525
305615, 10378.0, 63.9818, -146.5445
305616, 243900.0, 65.5169, -143.1724
305618, 103092.0, 64.898, -141.984
305619, 66832.0, 65.193, -141.524
305620, 403993.0, 67.2071, -146.3702
305622, 344833.0, 66.9597, -145.346
305623, 97615.0, 65.914, -149.4879
305625, 11728.0, 64.5664, -141.3473
305627, 320155.0, 64.0163, -142.0023
305638, 125643.0, 63.083, -141.3355
305639, 26610.0, 65.5861, -141.3596
305640, 65990.0, 65.6439, -141.5246
305643, 463994.0, 63.8163, -143.819
305650, 284595.0, 63.4497, -142.6689
305653, 89279.0, 64.0663, -141.6856
305655, 40599.0, 64.3997, -141.3856
305659, 14904.0, 65.3494, -143.2477
305660, 48307.0, 66.2164, -142.2859
305661, 15591.0, 64.5397, -141.7023
305664, 265919.9, 64.4677, -157.1933
305665, 19667.0, 63.9163, -142.7189
305667, 63057.0, 67.4497, -143.486
305669, 7413.2, 64.8047, -141.0084
305671, 48232.0, 64.2997, -141.719
305672, 15563.0, 64.4163, -142.469
305674, 24120.0, 66.2247, -141.297
305677, 37363.0, 65.8235, -145.405
305678, 52056.0, 65.7699, -145.2705
305680, 19815.0, 68.4284, -141.1593
305684, 135627.0, 66.9112, -151.5027
305685, 483280.0, 66.3029, -149.8843
305686, 108577.0, 66.5245, -151.4143
305689, 87413.0, 66.346, -146.2395
305691, 98418.4, 62.7993, -158.7524
305693, 7022.0, 65.8757, -149.459
305695, 201894.0, 65.713, -144.3547
305696, 8304.0, 65.5355, -144.0063
305704, 6352.2, 64.9276, -163.0446
305705, 8656.3, 65.1259, -163.3476
305711, 8715.7, 64.166, -159.2191
305713, 22193.0, 65.2413, -157.2548
305718, 16025.0, 65.1246, -148.6577
305719, 6993.0, 64.5329, -148.4691
305726, 33952.0, 65.5001, -149.0867
305727, 6271.0, 65.5662, -148.5858
305730, 12377.0, 66.1314, -152.9496
305735, 17397.0, 66.6414, -154.5565
305750, 29680.0, 66.3521, -145.3145
305755, 6937.0, 64.5079, -147.7374
305756, 6947.0, 65.4698, -149.3161
305758, 21719.0, 63.7828, -152.5357
305760, 163239.0, 66.7329, -148.836
305762, 9951.8, 65.0162, -149.2524
305808, 172320.8, 67.1003, -150.2464
305813, 9357.5, 65.8236, -147.6239
305815, 6969.0, 65.7033, -141.265
305816, 11641.0, 65.6811, -141.1564
305817, 154431.6, 65.8042, -141.2422
305818, 73345.9, 65.5883, -141.5875
305823, 193399.8, 64.7894, -153.5347
305833, 114596.5, 66.8342, -144.4403
305834, 69506.2, 65.7325, -145.4364
305836, 11881.9, 65.6669, -141.0528
305837, 26710.4, 66.6667, -149.0833
305841, 244599.7, 66.7333, -148.0833
305844, 17375.0, 66.8561, -145.8394
305846, 114443.5, 63.4722, -152.6225
305862, 18654.9, 63.6844, -153.8042
305863, 30839.0, 62.5333, -154.75
305872, 25918.6, 66.2667, -155.4333
305873, 18780.5, 66.05, -155.4167
305874, 11736.5, 66.2833, -154.9167
305877, 117747.7, 65.7919, -148.8017
305880, 190942.3, 66.7236, -150.5219
305883, 6382.3, 65.4919, -147.6078
305884, 62562.6, 64.9925, -151.9331
305886, 231821.8, 66.1642, -152.0142
305889, 97306.9, 65.9164, -150.5747
305891, 9672.2, 66.5333, -155.75
305897, 21194.3, 64.63, -151.5353
305913, 166438.6, 65.7183, -147.4611
305924, 29229.5, 62.2167, -155.1333
305925, 10131.0, 60.4158, -150.5092
305928, 18610.0, 61.4833, -154.9667
305931, 13775.0, 64.0625, -156.2675
305948, 52606.4, 64.85, -158.7833
305950, 73264.5, 62.1833, -156.15
305964, 6232.5, 67.0419, -152.7981
305973, 116371.0, 64.6564, -141.0222
305974, 6777.6, 64.1486, -150.8044
305977, 236701.5, 66.4833, -142.2
305978, 22963.5, 62.5833, -155.15
305979, 33655.2, 64.7892, -141.5342
305980, 17123.1, 62.4167, -156.6
305984, 191444.4, 67.5333, -141.9833
305985, 131913.3, 67.2225, -142.7331
305987, 18554.4, 67.4872, -146.9269
305989, 194015.2, 64.9717, -156.2203
305990, 17092.9, 66.9853, -143.0417
305993, 35577.2, 63.9769, -157.8117
305996, 19344.6, 66.3, -144.62
305998, 117211.0, 63.65, -159.1167
305999, 15814.3, 63.6667, -158.9167
306006, 30170.7, 64.0833, -157.4667
306007, 6690.0, 63.9253, -157.6456
306008, 14404.8, 64.7886, -158.2614
306015, 22435.1, 66.2875, -154.3564
306017, 57723.9, 65.5319, -151.6128
306018, 8958.8, 64.0856, -157.9356
306020, 45930.4, 62.75, -160.6375
306021, 32774.5, 64.3, -156.1167
306024, 60732.1, 62.0167, -157.6
306028, 97134.8, 63.1, -157.75
306030, 82123.1, 61.6667, -160.9
306031, 50079.1, 62.7167, -158.55
306037, 35649.6, 64.5511, -152.3683
306038, 6578.6, 64.3931, -152.8458
306043, 25803.1, 66.07, -142.2031
306044, 33065.0, 65.8761, -146.7436
306071, 52540.0, 62.2764, -161.7039
306080, 9725.4, 67.8711, -144.2953
306082, 15819.0, 68.115, -141.9406
306104, 14879.7, 66.4608, -144.0403
306150, 7919.4, 63.822, -154.132
306151, 18050.0, 66.6625, -149.6264
306155, 21508.3, 64.7833, -151.2667
306166, 6057.8, 65.8014, -145.9644
306175, 22011.1, 65.3619, -143.4533
306193, 56254.0, 60.0, -151.28
306210, 6860.1, 68.1022, -144.6008
306216, 8404.4, 65.2739, -151.1033
306244, 43705.0, 65.3581, -156.9803
306271, 17717.4, 66.2097, -143.8381
306284, 9807.2, 66.2703, -141.0919
306289, 20937.1, 68.3008, -142.1908
306312, 256734.1, 69.0472, -150.8367
306422, 8766.3, 67.1822, -144.0097
306429, 15804.3, 67.2081, -144.0481
306434, 14288.7, 64.6194, -151.4172
306487, 38398.3, 63.9556, -146.3878
306503, 164318.0, 63.2, -153.27
306504, 31338.4, 64.3514, -150.5222
306509, 6570.0, 62.65, -155.35
306534, 126581.6, 64.2178, -153.8894
306537, 17904.0, 62.2944, -161.828
306546, 20276.7, 63.6703, -152.2742
306547, 141125.7, 64.4803, -151.3194
306548, 50896.9, 64.0294, -151.0214
306553, 85908.9, 65.2725, -150.8217
306558, 9081.0, 66.248283, -158.942356
306568, 349449.9, 66.2236, -143.2572
306587, 62313.4, 67.0114, -143.5972
306588, 37527.0, 61.9631, -155.4439
306589, 62658.1, 67.2394, -144.3164
306590, 56413.0, 61.23, -143.1
306595, 29060.4, 65.5969, -150.8767
306598, 9735.9, 66.9511, -150.5536
306602, 7883.5, 64.8214, -152.5594
306603, 45446.0, 64.9003, -153.6803
306606, 50718.9, 64.6611, -153.6414
